document_index,document,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
116,"The study included randomization; the participants were given randomly ordered graphs to avoid bias. It also included controlled conditions, in which they used the same ratios and graph sets across different groups. These elements helped ensure that the results reflected the differences in chart perception and not outside influences.",7.257446740034214e-308,7.236464143093941e-308,2.7780124408853867e-308,1.263355519005571e-308,1.4412592905098705e-308,1.0,1.1418393189898077e-308,1.0488440374911503e-308,1.4903207171193846e-308,1.3565430163809393e-308
117,"Randomization, because bags were chosen at random, even if it was the participants who chose.",6.941957908145039e-308,1.4636061748040566e-308,5.837294537756094e-308,4.316194368888855e-308,6.034459930860873e-308,1.178718489304397e-308,1.0,2.60957508422036e-308,2.157003476017099e-308,7.170151974355655e-308
118,"Randomization was used in this study because it was open to every single STAT 218 student. They didn't pick certain students from our class, they took everyone, and they had no idea who would sign up for STAT 218 this semester. This is good because it makes it less biased.",1.4477370046040075e-307,1.434919945996995e-308,1.0,3.4065058019418983e-308,4.3236600922192504e-308,1.2528241398082255e-308,2.9480325118329577e-308,1.0942589187877367e-307,4.454439782246445e-308,3.3881778006738847e-308
119,"The experiment involved convenience sampling from the Stat 218 classes and those who volunteer to participate in the experiment. The models being perceived were randomly presented, however, they were in assigned baggies/units that were presented to the respondent(s). The control method, I believe, was the use of identical or similar models for all respondents, helping to create a stable testing method and presenting respondents identical data models in multiple formats or presentations. All of this culminates into comparatively simple forms of data collection that can guarantee a degree of randomness without bias or skewing and control methods that aid the experiment's final interpretation.",0.13389219441298614,0.011423746758319966,0.33908094694353536,0.02393319803718494,0.03144499666934862,0.010166944295476633,0.02105487017881973,0.06580751305473304,0.03864025631883984,0.023668152564232478
120,"Since only stats students participated, the experiment did not use randomization for participant selection, as the sample was predetermined. Additionally, without a control group, it may have been difficult to compare the results against a baseline or determine the specific effects of the experimental conditions. These factors could limit the generalizability of the findings to other populations.",0.26443083485986085,0.013371551798198957,0.12256720504110832,0.02478624864135171,0.02922728551995002,0.012325929550659684,0.01939750424843099,0.049855978431156536,0.062475498101565746,0.0229944048734742
121,The experiment likely used randomization to present the 3D-printed bar graphs in a random order or to assign participants to different groups. This helps reduce bias and ensure fair comparisons. Standardization of the bar graphs and repeated trials across participants would help make sure there is consistent conditions and reliable outcomes.,0.09914822803023549,0.07890991392459668,0.03760920627038075,0.017048957231213156,0.02012842818144412,0.1362809343408808,0.015416178827608757,0.013751759964724546,0.020102261940965982,0.018778845913747868
122,"the order which the participants recieved the graphs, which would be randomization",6.734564676995554e-308,1.0,2.9857763596775147e-308,1.564103875287798e-308,1.600952992657403e-308,3.5846967969794576e-308,1.337281279688031e-308,1.1643790939231054e-308,1.54176186209295e-308,1.672831419528693e-308
123,Elements of experimental design that was present in the experiment would be replication because this was replicated the same way for each person and within different sized groups.,1.314913664437035e-307,1.9340974373660036e-308,1.0,4.555151313688162e-308,4.807978229620138e-308,1.8047493104432596e-308,2.851539747690048e-308,3.2915204063490525e-308,1.1337642108501718e-307,3.903059929804033e-308
124,"I can't remember the experiment well enough to answer this question, We should have had this assignment right after we participated in the experiment.",0.24419448923326365,0.01399536257509622,0.09049902148353363,0.02234800740468207,0.024387433877140718,0.013051391313557132,0.016476696324561082,0.030726695997975194,0.07278543882646288,0.02033886068844658
125,Randomization was present as they had different combinations of bar graphs to analyze. They used manipulation to change the variable of which perspective of the bar graph was used 2d vs 3d. They also used replication as they wanted to test if the results of the Cleveland and McGill study of 1984 would translate when using different mediums.,0.09716800054631532,0.0802273745813375,0.036295477946936584,0.016467215122558134,0.019372037679091784,0.14187641892472613,0.014900801334453873,0.013359569786630101,0.01941963926072955,0.01808817944301911
126,Randomizing groups by giving different people different 3D printed graphs. This was done to see if results differ between the different 3D graphs and it is not just up to chance.,0.15762955860567712,0.2541652835300167,0.0733830026625869,0.03788217219250905,0.040688394050053193,0.0738866319440792,0.03213193060529762,0.02696881173526532,0.037871803444665376,0.04193536432201294
127,It was a randomized order and repeated measures design was also present. Conditions were controlled to have a baseline comparison.,0.16281255305440026,0.02048144624610195,0.24671113467535968,0.05768042763497862,0.04636978942014081,0.017723987663397785,0.03081760691187914,0.04678284322381629,0.09874952917765485,0.04746786342959644
128,"I think that the control groups were present, because the experiment was planned out. They had to plan this experiment out otherwise the results would not have been as accurate.",1.0,1.7848357576211373e-308,6.955223861962776e-308,2.1021792663054615e-308,2.537739343661749e-308,1.8807122878666486e-308,1.7978888425449047e-308,2.699655704227412e-308,5.181317190101804e-308,2.0324431039311917e-308
129,"Random assignment was used, but not random sampling because we are all from statistics courses. A control group was also probably utilized, without us being aware.",1.1404235201404306e-307,1.229065979099156e-308,1.0739195194323979e-307,2.8439977196380764e-308,2.908773632784291e-308,1.0586370343933503e-308,2.5149220903003883e-308,1.0,2.8609904740906493e-308,2.78906982216021e-308
130,"The control group used was the digital 3D graphs, and random assignment was used by having students pick the bags of graphs randomly.",0.2584929967266483,0.08544466038202268,0.09845009366478993,0.04403816664909759,0.05480616863014141,0.06216449317619749,0.037771244399354593,0.03410684672487127,0.05309531353327159,0.048925429724279344
131,An element that played a part of this experiment was the randomization of the Stats 218 class and what package they got.,0.12554667311048373,0.014219507098256213,0.14944832551911647,0.03395531891178898,0.044785546580260994,0.012372406113396201,0.03550175811184118,0.1253803403884193,0.03531494002630169,0.035739469115748206
132,"The experiment included several good design elements. Each participant got a random mix of chart types and bar layouts, which helps avoid bias from always seeing things in the same order. The charts were also randomly assigned different ratio values, so no one could guess patterns. Everyone answered the same types of questions, making it easier to compare results. While there wasn’t a traditional control group, the 2D chart acted like a baseline to compare the 3D formats against.",7.630269450032159e-308,5.774960871655604e-308,2.9228396340920827e-308,1.3030674046400405e-308,1.510999933351992e-308,1.0,1.177121633908626e-308,1.0818015429140594e-308,1.5738487785623763e-308,1.402565971609976e-308
133,"I think the randomization was used, because there were many random participants. There were many different students that participated in this study.",1.4104253291116685e-307,1.4307398969285655e-308,1.0,3.4202556523414377e-308,4.0945007837158356e-308,1.26174434992224e-308,2.74987247503774e-308,8.580529060198633e-308,4.995304266997308e-308,3.2854670706351005e-308
134,Randomization by randomizing which bar charts to utilize for each participant was used,0.24124337422416925,0.23790150996326326,0.1001618444084254,0.04982380555915851,0.0578980399428291,0.10932120458990505,0.04570002809249607,0.038304632679129466,0.05157766697140408,0.05762114553544114
135,I would say it was random because they used both 2D and 3D graphs for both groups,0.12934616578521826,0.3275942809723552,0.05848213559496082,0.03045363929582638,0.032565907172859766,0.07034987583272101,0.026657442852783934,0.02228958517079356,0.030030078825411387,0.033911876704834094
136,"I guess overall they were pretty random because not everyone had the same blocks, and didn't know where the blocks were going. A bunch of different classes experimented, so there wasn't just one class studied. Lastly, possibly something like the kids are from different age groups.",9.79694697460297e-308,1.768791933068902e-308,9.68850090905209e-308,5.53638651170459e-308,1.0,1.4944488472216853e-308,6.073205641301125e-308,3.173747952756133e-308,3.6369526565234816e-308,8.264179376361884e-308
137,The observational study was used because it was the design for the experiment.,1.6644852756837358e-307,1.828555917239712e-308,1.9347464474248387e-307,3.382564557063753e-308,3.997734174511687e-308,1.7607685682479203e-308,2.4408557256192105e-308,3.431319082162899e-308,1.0,3.099965049453256e-308
138,I think there were randomization because the different charts weren’t assigned to specific students and the students randomly chose which data set they interpreted.,0.21026147761384287,0.3253698621963926,0.09151271371753313,0.047330561073410604,0.05273157736781506,0.08501676625334995,0.04222782323433153,0.035167608275707,0.046756400658178134,0.0543711286322895
139,"Random sampling, I don’t believe there was a control group but it also has random assignment to the bags",0.10152081135651957,0.01958965708018041,0.07730563769143534,0.04004327907718416,0.15915478433714464,0.016488655185664173,0.07775312802403304,0.031191981909490223,0.030457193882683094,0.06931796493520939
140,"There was some factors that indicate there was a control. Like at the beginning of the experiment we had to depict which model was 25%, 50%, and 75% to the other graph. However I think the element of randomization was present in the experiment. There was no selected models per person and each graph was random.",0.46857340411129456,0.04684567811988004,0.07701079167814812,0.03059331879172329,0.037174839653756474,0.04700504598779231,0.026516275216997308,0.029032887551606316,0.04585016355783264,0.031210378276003085
141,"What kit students received was random, and participation wasn't mandatory, so what students in taking STATS 218 participated also wasn't known for sure.",0.5161350044740326,0.018401379201857696,0.14216668722497275,0.03455682081628195,0.03926342902097874,0.016575438769275856,0.029333385204210013,0.10796076770429634,0.053494640093480206,0.03296977072276302
142,"I think there is a decent amount of randomization given the variety of STAT218 students and differing experimental bags/kits administered. I really can't think of how there would be a control group in this experiment, however, so I am going to say that it is missing that element to some regard.",1.4915028038412997e-307,1.488034407352174e-308,1.0,3.45170093335698e-308,4.721586681803772e-308,1.287740783701358e-308,3.1297806914003203e-308,9.579976327034759e-308,4.3804769430595643e-308,3.522517187034006e-308
143,The color that you pick because they were random and said to pick one.,7.991196780867517e-308,1.9439012649727664e-308,7.135606246807454e-308,1.0686524430020757e-307,7.476793821416048e-308,1.454091524695962e-308,8.67238620045206e-308,2.70825705904277e-308,2.7567440170739235e-308,1.0
144,"The experiment included several strong elements of experimental design:

 

* Randomization – Each participant received a random set of graphs with different ratios and chart types, which helps prevent bias and ensures more balanced results across all chart conditions.

* Control elements – The 2D bar charts acted like a control group because they’re the standard, well-studied format. Comparing the 3D and printed charts against them helps show whether the new formats perform better or worse.

* Consistent procedures – All participants followed the same process, used the same computer setup, and got the same instructions, which helps reduce variability.

* Replication – The experiment was based on a well-known study (Cleveland and McGill), adding reliability and allowing for meaningful comparisons to past results.

These elements help make the study more fair, accurate, and easier to trust.",7.492681054964399e-308,5.902994765788381e-308,2.8982466502889705e-308,1.3008922763242477e-308,1.5082080242373787e-308,1.0,1.178553528215196e-308,1.0756658163365636e-308,1.556192946830743e-308,1.4054845750377757e-308
145,"The order of graphs were randomized to account for the order affect. A control group could be students not currently taking STAT 218, have never taken STAT 218 before, or students only able to view graphs in 2D. This is important to see if class or 2D vs 3D has any effects on graphical estimation.",7.487026942489022e-308,1.0,3.02033065170097e-308,1.4685846909025046e-308,1.5841059375429725e-308,6.881594562835406e-308,1.2909945054930356e-308,1.16651188298029e-308,1.595182327117902e-308,1.5647207558494914e-308
146,The bar graph and the size of it,0.16637762637735978,0.18602766343118374,0.059889852117921305,0.027772950934124803,0.032090346683609126,0.18435588749905074,0.025522477557703642,0.02309934640246626,0.031848038494154865,0.030435275813033093
147,I think the kits given to us were randomized and that they contained different 3D models. I believe this was done to ensure that people didn't share their answers. This helped to avoid biased results.,7.739903946712717e-308,1.6851218285049755e-308,7.791388920007127e-308,1.0,5.682625240992929e-308,1.336849985110258e-308,5.268851844447621e-308,2.7553880367718466e-308,2.9305819271015667e-308,1.4736949246111847e-307
148,Randomization was used because the order of the blocks chosen was randomly selected by the person.,8.22322267191292e-308,1.9247848421889908e-308,7.171675818228351e-308,7.829157105707363e-308,1.3365720764910108e-307,1.5025721682036534e-308,1.0466809280076231e-307,2.657937870778574e-308,2.8513358751441023e-308,1.0
149,I think the element in this design is randomization because it was random of just looking at whether if the circle or square bar was taller. There wasn't a control group in the experiment.,0.22388547141916468,0.10949837143143831,0.08074051069748894,0.03608942451923151,0.0447625320619898,0.11808233150268163,0.03308029267168284,0.029350499224683198,0.04311973063875087,0.04061071233963016
150,The experimental design was control group because it gave you two choices of either triangle or circle you had to see which was bigger then estimate by how much was the data bigger or smaller.,1.0,2.7180051949316293e-308,4.979683197142508e-308,1.865753975382353e-308,2.3579453543105598e-308,3.2159587879360133e-308,1.6486854034770595e-308,1.8146787696153523e-308,3.0433864874897416e-308,1.907109881180396e-308
151,"Randomization of the height of the graphs. So, they were not as easily identifiable.",0.12292229959650025,0.5723219857331053,0.05292805440305438,0.026972732188603306,0.028474871300569683,0.08388568858209343,0.023578877739813556,0.02053409317323185,0.027468393331850565,0.029140591254828943
152,The element of experimental design would be randomization. When we had to pick a random graph with the pieces we were given we had to randomly select the ones present in front of us and give the graph info on the computer and length and shape which was larger.,0.17753882382587188,0.03500595549327814,0.15105341509142883,0.04335067517917173,0.05303469156295281,0.03743968834686708,0.032817580349713785,0.03138965624117575,0.07379367830059055,0.042255255682501325
153,The randomly handed out packages was randomization. This helps because no one group has an unfair advantage or bias.,0.07531356637985512,0.01545186833471236,0.07793178954464929,0.20376560552305858,0.06399830786367633,0.01236721025103342,0.06533633666752918,0.0287429301652747,0.028303232557816898,0.14977283617888784
154,I think that the use of control group was present in this experiment because this seems to only use students that are taking the statistics class.,0.743571447070771,0.01770433173909291,0.06589596876706222,0.020836112721317593,0.023971114702915484,0.018429124979789505,0.018490479307682803,0.030090650328014255,0.04092636824454559,0.020084402138808598
155,"Randomization could have been used in the assignment of bar heights for different trials to minimize any bias, this helps ensure that any observed results are due to estimation abilities rather than predictable patterns. Another element could have been repetition. The repeated trials allow for analysis of learning effects, consistency, and changes in performance over time.",0.20194882771955813,0.13505473524320977,0.07546087787652994,0.03474673754153836,0.04197539726924191,0.13107394422165544,0.031915907316310936,0.027908388460691165,0.03991647666122398,0.03921858419678252
156,I think we used the element of randomization by hanging out back with random numbers to different people but I felt that there was no control variable in the experiment because there was  not a bag that had no pieces,0.09481263154573438,0.018235710535143192,0.07479143554107093,0.04009757013593426,0.16383410880293586,0.015243066916893621,0.086005614370814,0.030499558657027463,0.02874625520149299,0.0705571417724973
157,"Randomization is when no one is given a specific set of instructions on which bag to take and is instead given a random bag of charts and pictures. This helps keep the data collected relevant and more randomized, meaning the authenticity of the results is more acceptable than if they were to control the experiment in any way.",0.08132596711481244,0.009911091971498115,0.10851788987356294,0.024892995766230365,0.0445373381886021,0.008868534394297488,0.02059619755580575,0.02854233041559323,0.03790119020540721,0.024067051579970147
158,I think randomization was present because each bag was different.,6.765484480514365e-308,1.4793201017208026e-308,5.629667838035685e-308,4.486515316427915e-308,5.617020000354742e-308,1.1841003333860014e-308,1.0,2.485070816240032e-308,2.1199332063204095e-308,7.777373088103908e-308
159,I think randomization was in there but I think the graphs were pulled from a bank of graphs pulled out in different/ random orders,6.406615804788692e-308,1.0,2.9066232952446063e-308,1.5386605817446596e-308,1.579227392259768e-308,3.5480877078796977e-308,1.3306500228372686e-308,1.13458015119605e-308,1.4919554839448385e-308,1.66528155574362e-308
160,I do not think the use of a control group was used in this experiment because everyone had to do the test. The order of questions might have been random but the people surveyed was not because you had to do it as a 218 student. There were variables and a large number of people sampled.,1.0,1.2820739614517155e-308,4.909007387572581e-308,1.535505473922085e-308,1.793250663320181e-308,1.3383849957103723e-308,1.3881883494797515e-308,2.280601345755906e-308,2.9824170079543506e-308,1.4864541773433483e-308
161,One of the biggest randomization factors was the physical 3D printed models we were given. They were not strategically handed out they were randomly taken or passed out. This removed bias and the ability for people to choose the exact few models that they wanted.,0.0781288957620622,0.01797546666392481,0.07128845278236293,0.04911296999670136,0.05871332467325379,0.013141353647627679,0.0363530983066936,0.02261348197745008,0.028926555696761908,0.06681508205068037
162,A control group in this experiment was there being no numbers for reference on the graphs. Another control group would be giving random graphs in which the two statistics being observed were not right next to each other.,1.0,3.358590870903785e-308,4.603578732475334e-308,1.864727782462396e-308,2.2735555892036554e-308,3.576438101604471e-308,1.643909987393424e-308,1.732165308930443e-308,2.668280405565904e-308,1.9349764533820787e-308
163,I think replication because I think some graphs were repeated to see if you realized it was the same one. Not to sure to be honest.,6.562890694023434e-308,1.0,2.8933835762300675e-308,1.5071452294083637e-308,1.55724903359977e-308,3.7998421247675695e-308,1.304270208330111e-308,1.1310703487426203e-308,1.4936466575927854e-308,1.6209296182098957e-308
164,"Giving students' in a class random bags, because this makes it completely random for a set group.",0.06312164727978634,0.011992594576198296,0.05747001735088697,0.03818346197373775,0.057909096309577954,0.009826282003465114,0.13497303348539127,0.025851170807782646,0.019845344797841703,0.05316832020396359
165,I think there was lots of randomization because we had to pick the random shapes and there was not a control group I felt like.,0.08815903055098592,0.017130729103980235,0.08344465748226712,0.04226751125244555,0.057594583430760085,0.012961357368802688,0.03381939916361213,0.0254077208778437,0.032138465246917935,0.05014522707990341
166,"I think they didn't fully use randomization in this experiment because the STATs classes were the ones being tested. 

The independent variable was the type of graph it was- physical, 2d, 3d

The dependent variable was how the test subjects would interpret the graphs.",0.1736005563603903,0.431245572151687,0.07878859442058692,0.04103691809381204,0.043800875840308125,0.08117568976122172,0.034963839109166485,0.02940855185922132,0.040533158481440616,0.04544624392216547
167,I think randomization was used in this experiment. I was able to randomly choose the order of my graphs so they were not in the same order for everybody.,7.540326518374054e-308,1.0,3.1546473873319373e-308,1.5899077130796473e-308,1.675833567778194e-308,4.835904200422238e-308,1.377754405040538e-308,1.2245607115771097e-308,1.6475414445153746e-308,1.700188360828677e-308
168,Each person randomly picked a bag and each bag was different. Probably in each bag though there was one that was the same in each bag.,6.606842988444769e-308,1.464560116951716e-308,5.384334802389922e-308,4.2192643268213717e-308,5.345821212204694e-308,1.1751446975361e-308,1.0,2.394541941407301e-308,2.0551099574470206e-308,7.260435643673613e-308
169,They tried to make it random but there will always be some kind of bias that prevents this.,8.543280709959684e-308,1.9469018199874544e-308,8.364125176901599e-308,2.0090008930693615e-307,6.003648111104321e-308,1.459908126187003e-308,5.922520843929689e-308,3.0213562754844134e-308,3.1190045700702654e-308,1.0
170,"The experimenter most likely had tested a control group, so they had something to compare our results to.",1.0,1.7309671871681206e-308,9.054916850758442e-308,2.41925338804664e-308,2.7982865842417773e-308,1.7138458931985004e-308,1.9479270811703046e-308,3.4143569456724084e-308,7.3930277054794e-308,2.274840416916583e-308
171,"I don't think that there were control groups present because this study would be hard to have a control group. They would have to still participate in some way, but they wouldn't be estimating the heights of the blocks/bars so I don't think it would be effective or applicable to use a control group. I do believe there was randomization within the experiment because we were put into different groups randomly by giving us a different package filled with differently sized bars/blocks and maybe an online presentation as well.",1.0,1.821642445624402e-308,5.907723853564977e-308,1.918786315891278e-308,2.4384582304622207e-308,1.9829315851115584e-308,1.740847355221888e-308,2.368098527907681e-308,3.949995823591655e-308,1.9059022119874457e-308
172,"I think that they randomized whether they designed the experiment so that they could test for the results that they wanted by framing the questions and data to see the responses that they are looking for. They also separated all of us so we had to take it on our own, which eliminated a chance for social implications to create a confounding variable, for example if a popular kid got a crazy answer and everyone wanted to be their friend so they also put that answer.",0.15636171535978421,0.026629825042041887,0.19185205548555573,0.15474902563367474,0.06671403731163136,0.021031719474300742,0.04691887003600898,0.0551226651514566,0.06503632376593643,0.09565265951219559
173,Not random if only students in Stats did the survey.,1.2785341894794528e-307,1.2301748698219664e-308,1.3569148835063766e-307,2.7104938744395674e-308,3.013636105493853e-308,1.079074383838547e-308,2.4776498154655e-308,1.0,3.1196093232688913e-308,2.6807964150628353e-308
174,We had to randomly choose a bag to use for the 3D printed models. This might be to ensure that the directions could be followed in relation to using the correct 3D block when asked. This could also prevent two friends who were taking it simultaneously to not share what they thought.,6.845200591270252e-308,1.467641570913554e-308,5.688797380671279e-308,4.286224759384845e-308,5.860979049746648e-308,1.1806636529557575e-308,1.0,2.5343212796391054e-308,2.126828191833592e-308,7.302462473287609e-308
175,"i think this design was mainly randomization because students were instructed to just take a kit out of the box, meaning that a lot of people likely chose the same kit as it was on top. therefore, there may be a lot of data for one of the kits and not really any data for the other kits.",7.958128141092026e-308,1.688927458078476e-308,8.318604332083714e-308,1.0,5.478075263310456e-308,1.348489937237923e-308,4.718617204566761e-308,2.834646137755185e-308,3.0971762190703266e-308,1.3106680912243271e-307
176,"This experiment included randomization since each participant received a random chart combination with different ratios and spacing. This helped minimize bias. Since there wasn't necessarily a control group, 2D was a good comparison for the two since it was most studied and trusted. Using questions to determine the differences between all of them helped with design and to differentiate them based on these variables.",7.545695849853877e-308,5.287724673943132e-308,2.904578575332835e-308,1.287843108851402e-308,1.4987577498111957e-308,1.0,1.166910516562255e-308,1.074365591757992e-308,1.565221498961412e-308,1.385907836237094e-308
177,"They had a random group of participants, along with also having both 2D and 3D graphs.",0.1407512350252549,0.2929368871901229,0.06360303520503789,0.03276488762539338,0.03502222532006528,0.07547129946243966,0.02826210625665994,0.02390718835002826,0.0328467467727669,0.03611537699999524
178,"The experiment used randomization to assign charts and their order to participants. The control group was the 2D charts, used as a baseline. Counterbalancing made sure participants saw the charts in different orders to avoid bias.",7.845456327291685e-308,6.208372656675737e-308,2.96451150899405e-308,1.319586562909318e-308,1.5216106680548896e-308,1.0,1.1830584814278113e-308,1.0949010943199534e-308,1.600328120220963e-308,1.4125808180997566e-308
179,"The experiments definitely used randomization the graphs and the order that they were placed, and they were also randomly assigned to each individual. This really cuts down on how biased the participants can be. They also used a lot of repeated measures meaning each individual looked at the three different types of g, that way everyone would act in their own controlled way. I don't think there was a traditional group but using 2-D graphs which we already know they are more accurate. They kind of served as a baseline compared to the graphs that were 3-D and 3-D printed the designs of the graph really helped make the result more reliable, and reduce outside influences.",0.18850462053230407,0.3958684267534782,0.0853016535520468,0.04439749257689117,0.04699479536581673,0.07738692177046531,0.03714244593489661,0.031712052527743,0.044051408044280455,0.0486401829420775
180,na,8.48726792036796e-308,1.8591832695631656e-308,8.433330883950386e-308,1.9200067557655972e-307,5.99805500057771e-308,1.4110415286698896e-308,6.522932774432012e-308,3.155525696982878e-308,3.0455400701947364e-308,1.0
181,"The experiment was investigating the judgments in comparing bar heights across different visualization levels 2D, 3D digital, and 3D printed. It replicates and expands on previous research. They specifically focus on the perception of position along a common scale. The experiment involves participants comparing bar heights in various charts and providing ratio estimates, with the goal of determining whether 3D printed charts offer any advantages in conveying quantitative information compared to traditional 2D or digital 3D charts. The findings aim to contribute to a better understanding of data visuals and potentially inform the development of more effective data representations.",7.017219681763737e-308,6.437854037089613e-308,2.705984626440139e-308,1.2312554221787834e-308,1.4091650044370876e-308,1.0,1.121406515662448e-308,1.027594651531585e-308,1.44961347171026e-308,1.3258930737759366e-308
182,"The experiment only used STAT 218 students, and some people did the experiment only online which could have been the control group.",1.0,1.1931127320665096e-308,4.442232838430249e-308,1.4257100405359824e-308,1.6368021790339414e-308,1.2413690786012787e-308,1.2894785376157574e-308,2.142110226408917e-308,2.6292457167813066e-308,1.3760022455418947e-308
183,"By picking up any block from the bag, there was no order to which block we had to do first which represents randomization. This allows for perception of block size to be less skewed, there is no manipulation. Since we were not really comparing blocks there was not a specific control group, but we could possibly view the representative block as the control group that we were basing our guesses off of.",9.446254084498709e-308,1.768337816634834e-308,8.122706124425571e-308,4.4447488096854e-308,1.0,1.4898723106890214e-308,6.404202177609469e-308,2.9427718659193134e-308,3.181668852431687e-308,8.043334941115135e-308
184,"I think the randomly assigned control group is a great idea, that way the people still think and act/ answer according to them being studied, however they never had anything special in the long run. Their own unknowingness keeps the results more accurate. It is a better representation",1.0,1.3566578078288054e-308,5.571510413616578e-308,1.673294663156856e-308,1.9809584669202957e-308,1.3604548104451416e-308,1.5197568146585087e-308,2.6149687188410405e-308,3.255552642965362e-308,1.626780352541574e-308
185,"This experiment may contain several experimental design elements. First, the experiment may have achieved randomization by randomly assigning coding bags or model order. Second, although there is no typical control group, the experiment effectively controls potential interference variables by maintaining fairness, consistency in presentation and operation procedures. At the same time, all participants perform tasks on the same platform, which also reflects the standardization of procedures. These design elements together improve the internal validity of the experiment and the reliability of the results.",1.279951824917045e-307,1.9865640993841104e-308,1.0,4.545052440501192e-308,4.855497374924699e-308,1.855568527368885e-308,2.8481965988824084e-308,3.1229167567296236e-308,1.0478125664097719e-307,3.917926160698047e-308
186,to create no biased and accurate results,0.10347530595394325,0.010744988827174319,0.11780901607573549,0.022273213838974296,0.025517464262520873,0.01035346252636035,0.015972079147064996,0.025475583478484522,0.6122683676173641,0.019794260159692996
187,"The elements of experimental design that were present were randomization as the bar students saw first may have been chosen, and instructions if students all understand the assignment the same way.",1.2708262972264878e-307,1.8159694621418977e-308,1.0,4.945649269217897e-308,5.872110978352165e-308,1.6859584372139517e-308,3.1576412132131974e-308,3.613477578181978e-308,1.0060134294666712e-307,4.163429114626061e-308
188,"I think there was some, but also using students and spouses of stats people is random but not as random as it could be.",0.11694939300859375,0.01224203722852948,0.12491285568390044,0.027872359615316415,0.03206806860313963,0.010658574194543607,0.02681024137438115,0.2589860380234739,0.029938783967375423,0.028289498095830628
189,"I think randomization was used for which order the graphs were seen online, possibly, and there was a control group with certain graphs.",6.579684039195566e-308,1.0,2.933761499557951e-308,1.538165625962819e-308,1.5820229554554165e-308,3.662121962900358e-308,1.325343377022158e-308,1.144321571829718e-308,1.5120865996534423e-308,1.6550234522824814e-308
190,There were both. They used randomization by changing the order of the graphs shown. This helps avoid bias. The control group was that 2D charts were the standard for comparing how well people read the data.,0.07168713841710486,0.16166801375487344,0.026966596160309587,0.012651192329084248,0.01398614169744443,0.07451811932549758,0.011093304487342656,0.010215680037880294,0.01443673638209259,0.013450563876074451
191,"the study was done on the STAT 218 students, which is a relatively random group of students at UNL. This type of randomization ensures a relatively even distribution of skills and experience.",1.4499547116273624e-307,1.389187247208092e-308,1.0,3.2490786612562274e-308,3.9696999639782817e-308,1.222033232689898e-308,2.808587786885725e-308,1.2945011949385545e-307,4.3495508280812603e-308,3.202026953114047e-308
192,"I think this was a randomization because each participant was randomly assigned with their kit with random graphs, so no one had any idea before the experiment what they'd get in order to know the true measurements or cheat.",0.14972722027728674,0.023762322978300533,0.20719763013763,0.08314812314692335,0.064726893659275,0.019083126217690274,0.04013382836334164,0.0456884463720178,0.0704143217241566,0.07171526856070373
193,"The elements of experimental design involved randomization in the arrangement or assignment of the data points to avoid bias, and the control group was included to compare the effect of visualization type. I think they were present because they help isolate the impact of design choices on interpretation.",0.17493705240291899,0.03297724819923598,0.1587351480629205,0.04260385841543341,0.05243657879051752,0.03491762679446468,0.03203836599538846,0.031161793207639236,0.07682691047716379,0.04104483772786915
194,Some elements of the experimental design that were used were random assignment and variable control.,0.15549352652410206,0.02151166381231008,0.3725712118610575,0.04620965358032489,0.052824776264645094,0.02084030902045551,0.031385192944857664,0.03742173740372135,0.19460095117733867,0.04035912724970718
195,"The elements of experimental design, such as randomization or the use of a control group, that I think were present in the experiment where randomization in chart types and bar spacing because this helped to reduce bias.",0.17850497191583609,0.03487779918231657,0.15098842242795266,0.04308437169920448,0.052661534258290295,0.03739050440709964,0.03263190133634254,0.03138364624458,0.0742326681762093,0.04192360042572021
196,"The experiment likely used randomization to change the order of graph types for each person, so results weren’t biased by the order. There may have been a control group, like people using 2D graphs, to compare against the other types. These elements help make the experiment fair and the results more accurate.",7.404635980278825e-308,1.0,3.00344955545912e-308,1.4663646038573636e-308,1.576079878259024e-308,6.616265848348678e-308,1.28821359501308e-308,1.162674692160435e-308,1.5842096037820516e-308,1.5616424297426936e-308
197,"There was a controlled variable aspect, like the graphs being in the same format and no extreme variance. However, there was mainly randomization involved as each participant was given different graphs to interpret.",0.44141282120067404,0.0495643646312544,0.08318687141130715,0.03318516697535544,0.040449476553201504,0.04870257650194451,0.028729359451106863,0.03132374440716095,0.04930559743011114,0.03395280438291808
198,"Randomization was used in this study as each question was randomized from a pool of questions. This means that each person got a different set of questions, eliminating the chance of people telling each other their results. This was done to reduce inaccuracy in the results.",0.13466047288635213,0.014992163409216788,0.2574498996035819,0.040560551421374956,0.039545047607069825,0.012878723798229123,0.027422681576693156,0.07902803262235897,0.04948789012120583,0.03625005785192185
